shop_id,shop_name,nkreview_source,nkreview_nick,nkreview_reg_date,nkreview_content
196,지윤상점,네이버맵,또니빈,2022-08-30,집근처에 제로웨이스트샵이 생겨서 좋아요!! 종류도 많아서 자주 갈거같아용!
196,지윤상점,네이버맵,껌딱지8546,2022-04-23,설명도 잘해주시고 좋아요!
196,지윤상점,네이버맵,cco****,2022-05-10,자세한설명에 구매~^^  잘사용할꺼같아요~^^매력있는 상점이네요
196,지윤상점,네이버맵,cco****,2022-05-10,친환경이라서 건강뿐아니라 환경도 보호되어서 강추강추!!!!!
196,지윤상점,네이버맵,cco****,2022-05-24,자연주의라서 그런가  모든제품들이 믿음이가요~^^ 소창수건 정말 다양도로 쓸수있어서 선물하기도 좋아요 강추강추!!!!!!!
197,차차,네이버맵,홍경애35,2022-02-07,방문할때마다 늘 가게가 발전하는게 몸소 느껴집니다. 자주 방문하겠습니다.
197,차차,네이버맵,쩝쩝예토,2022-04-22,"사장님이 너무 친절하시고, 제로 웨이스트샵이라 이것저것 실용적인 물건들도 구입해왔어요!"
197,차차,네이버맵,원블리4,2022-04-17,"커피랑 음료도 넘 맛있고~ 사장님도 친절하셨어요!제품들도 같이 구매할 수 있어서 좋았고, 편안한 공간이 만족스러워요??"
197,차차,네이버맵,연하게95,2022-04-10,텀블러 가져가서 천원 할인받았어요~
197,차차,네이버맵,알파에뮈36,2022-08-28,커피 맛있고 친환경 제품도 사용 판매하고 있어서 좋아요
197,차차,네이버맵,소현58,2022-11-03,"우유 대신 귀리우류로 바꿀 수 있어서 좋아요! 아예 다른 음료가 되는느낌?인데 진짜 꼬소하게 맛있고,, 우유베이스는 한잔마시면 바로 더부룩한데 귀리로 바꾸면 속이 편해서 좋아요ㅎㅎ제로웨이스트 샵 구경하는 것도 재밌어요! 일산엔 잘 없어서 제로웨이스트 물건 사고싶으면 배송배주고 인터넷으로 사야했는데.. 근처에서 바로 살수있어서 좋습니다비건은 아니지만 비건식의 가치를 지지하눈 사람으로서 집근처에 이런 카페가 있다는게 좋네요ㅎㅎ"
197,차차,네이버맵,삐뿌삐뽀로로,2022-04-22,예뻐요!!!!!!! 근처에 새로운 카페가 생겨서 넘 조아요...... ?? 예쁜친환경 상품들도 팔길래 그거 구경갔다가 커피 마시고 왔어요 ㅎㅎㅎㅎ 저번에 갔을땐 쿠키랑 아아 마셨는데 오늘은 차차라떼 마셨어요 ㅎㅅㅎ사장님이 넘 러블리하고 친절하셔서 또 들릴려구요!! 번창하세요!!!!!??????
197,차차,네이버맵,뾰송뾰송62,2021-11-26,우연히 들어갔는데 제로웨이스트는 해본적이 없어서 생소했는데 상품 하나 하나 설명이 잘 적혀있어서 이해가 잘갔아요~!!!다음에 또 들릴의향있꾸요>_
197,차차,네이버맵,변비김선생,2022-08-28,차차 커피가 나오겠지요
197,차차,네이버맵,밤리단길주민,2022-05-19,단골이 되었어요?? 차차
197,차차,네이버맵,민투마미,2022-08-08,굳
197,차차,네이버맵,몽글1916,2022-07-02,배달시켰다가 너무 맛있어서 매장 방문해봤어요!?? 오자마자 친환경용품 구경하느라 정신없었지만ㅋㅋㅋ 역시 커피는 말할 것도 없고 사장님도 너무 친절하셔서 감동..?? 사실 제가.. 바쁘신 와중에 커피 받자마자 쏟아버려서 너무 죄송했어요?? 카페가 커피랑 크로플 존맛에 게다가 환경친화적이다? 무족권 차차로 오세요! 진짜 강추합니다??
197,차차,네이버맵,맛있는곳만올리는솔솔,2022-04-19,디저트 죠아하시는 분들 추천합니다?? 쿠키에 커피 JMT! 제로웨이스트 카페라 신선하기도 했고 구경할게 많아서 이것 저것 보고 나왔어요 ??
197,차차,네이버맵,똥손루피,2022-10-09,굿
197,차차,네이버맵,도니98,2022-04-24,환경을 생각하는 카페예요!
197,차차,네이버맵,궁창의별,2022-05-29,요즘 환경문제가 심각한데 친환경 용품도 구경하고 구입할수도 있고 무엇보다 커피가 넘~~맛있어요^^차차 오지않고 자주 와야겠네요~~^
197,차차,네이버맵,고은지377,2022-08-31,모두 재활용 용기를 사용하시고 텀블러를 사용하면 천원할인을 받을 수 있어 넘 좋아요!
197,차차,네이버맵,고은지377,2022-09-02,차차라떼는 마시는 달달한 티라미수 같습니다 맛있어요
197,차차,네이버맵,zen****,2022-07-30,커피도 음료도 크로플도 다 너무 맛나요.조용히 힐링 잘하고 가네요.다음에 또 재방문 예정입니다.
197,차차,네이버맵,yj****,2022-06-14,예쁜언니  넘넘 친절하시고 텐션 짱! 차도 맛나고 음악도 좋아요 또오고 싶어요 그리고 횐경살리기에 앞장서는 다양한 물건들 넘 좋아요~~^^
197,차차,네이버맵,xulo,2022-04-15,카페 너무 깔끔하고 친환경제품들 구경하느라 시간 가는 줄 몰랐어요 ㅠㅠ!!! 친구 선물사기로도 강추 합니다 ㅎㅎ 저의 질문 폭탄에도 차차 사장님도 넘나 친절하셨어요 !!! 텀블러백 넘 맘에 들어용 밤리단길카페 추천추천 ㅎㅎㅎ
197,차차,네이버맵,sos2607,2022-08-23,사장님이 너무 친절하고 매장이 깔끔하고 좋아요??일할때도 들렸고 오늘 휴무날 지나가다 커피생각나서 들렸습니다 수고하세요~~!!
197,차차,네이버맵,soapily,2022-07-30,크로플 따끈하니 폭삭폭삭 맛나요. 음료도 맛나고 사장님 참 진철하세요. 조용하니 잘 있다 갑니다.
197,차차,네이버맵,kitm123,2021-11-24,"제로웨이스트에 대해 잘 몰랐는데, 사장님이 잘 설명도 해주시고 환경에 대해 더 관심 갖게 되었어요~ 커피도 있는데 다음에 가면 커피도 마셔야겠어요!! 텀블러 사용하면 할인도 해주신다니~!! 커피 마시러 자주 가야겠어요~???????? 오래오래 자리 지켜주세요~ㅎㅎ"
197,차차,네이버맵,Khkmmon,2022-04-27,"친절하고 친환경소재,제품 굿입니다"
197,차차,네이버맵,cruxnaomi,2022-01-27,강아지와 함께 가도 늘 웃으며 반겨주셔서 감사해요 이 건물에 강아지랑 갈만한 곳이 딱히 없는데 자주 방문합니다.
197,차차,네이버맵,9oopy,2022-08-10,제로웨이스트 카페라니 신기해서 구경하고 바도 샀어요. 커피도 맛있어용
197,차차,네이버맵,39sds,2022-07-02,사장님 너무 친절하시고 커피가 압도적으로 맛있습니다. 데이트하기에도 좋고 분위기에 취해서 창밖 보다가 무심코 커피 흘리기도 좋습니다. 근처 갈일 있음 테이크 아웃으로라도 커피 드셔보세요 ㅠㅠ
197,차차,네이버맵,112****,2021-12-31,급하게 선물용으로 구입하러 갔는데 가격대나 선물받는 사람에 맞춰 잘 추천해주셔서 잘 구매했습니다. 근처에 사는게 아니라 또 방문하기는 어렵겠지만 홈페이지 곧 오픈하신다고 하니 그때 꼭 구입하겠습니다. 감사합니다. 새해 복 많이 받으세요. !!!!!
197,차차,네이버맵,09kimsh,2022-07-05,좋아요
199,채움소,네이버맵,클로이0410,2021-06-15,직원분이 친절해서 처음인데도 구매하는데 어려움 없었어요.  다만 병은 제가 하나 덜 말려가서 한 품목은 덜 샀네요.  백퍼센트 건조시켜 가야한다네요~
199,채움소,네이버맵,종이인형4,2022-02-21,하늘도시 근처에 제로웨이스트숍 있어서 좋아요사장님이 막 친절하지는 않지만 여쭤보면 대답은 잘 해주세요
199,채움소,네이버맵,종이인형4,2022-04-02,하늘도시 제로웨이스트숍!리필스테이션 있어서 좋아요~
199,채움소,네이버맵,오늘도냠냠,2021-08-28,좋아요??
199,채움소,네이버맵,여챌,2022-06-14,좋아요
199,채움소,네이버맵,샤랄라HY,2022-01-07,좋아요
199,채움소,네이버맵,똥글꽃,2022-04-02,동네에 이런 곳이 있어서 너무 좋아요! 작은것부터 하나하나 실천하는 재미 다음세대를 위하여??
199,채움소,네이버맵,니모9,2022-03-12,좋아요
199,채움소,네이버맵,trust1876,2021-05-27,굿
199,채움소,네이버맵,treeny,2021-04-11,우리동네에 제로웨이스트샵이 생기다니!! 사장님 넘 친절하시고 살 것도 엄청 많아요. 인터넷에서 보고 궁금했던 물건들을 직접 보고 살 수있어서 정말 좋았어요~~
199,채움소,네이버맵,tjp****,2021-12-19,좋아요
199,채움소,네이버맵,namhyun1343,2022-09-08,깔끔합니다
199,채움소,네이버맵,MartinKIM,2021-04-18,깔끔해요
199,채움소,네이버맵,leonmom,2022-04-11,^^
199,채움소,네이버맵,jeo****,2021-05-27,조아요
199,채움소,네이버맵,hkw****,2021-05-29,환경을 생각합니다
199,채움소,네이버맵,dla****,2022-07-08,환경을 생각해 좋아요
199,채움소,네이버맵,bnh****,2022-06-14,친절해요
199,채움소,네이버맵,26350802,2022-04-19,좋아요!
200,채즈칩스스토어,네이버맵,후다닭95,2022-03-19,굿
200,채즈칩스스토어,네이버맵,효성수달,2022-10-09,갔다오면 텅장되능 거 같아요..ㅎㅎ
200,채즈칩스스토어,네이버맵,효성수달,2022-02-27,다른 소품샵들과 비슷하지 않아서 더 좋은 것 같아요! 물건도 다양해서 좋아요
200,채즈칩스스토어,네이버맵,팬순이86,2021-08-21,분위기 너무 좋아요  귀여운  고양이 용품 많아서 더 좋아요 ??
200,채즈칩스스토어,네이버맵,키읔40,2022-05-28,아기자기하고 귀여운 소품들이 너무 많네요 :)
200,채즈칩스스토어,네이버맵,코보71,2022-09-12,뽀대납니다 이쁩니다 재미납니다
200,채즈칩스스토어,네이버맵,징앙60,2022-09-30,인테리어 너무너무 힙하고 … 친구들이랑 같이 갔는데 간식도 챙겨주신 ㅠㅠ?? 재방문 의사 당근 있움
200,채즈칩스스토어,네이버맵,지니가세상정복,2021-10-17,소품이 많이 사라져서 아쉬워요 흑흑
200,채즈칩스스토어,네이버맵,잉구,2021-08-29,아기자기 귀여워용
200,채즈칩스스토어,네이버맵,원투쓰리333,2021-10-21,채즈칩스 최고?? 분위기 최고??
200,채즈칩스스토어,네이버맵,앙녕20,2022-01-25,이런 힙한데 빈티지한 분위기 너무 좋아해요..?? 제로웨이스트 지향하시는 것도 좋고 꿈 노트라는 귀여운 노트가 있길래 저도 모르게 질러버렸습니다 한번쯤 구경가서 지르게 되는곳
200,채즈칩스스토어,네이버맵,숭아숭,2021-07-23,너무 귀여워용
200,채즈칩스스토어,네이버맵,서현맘9773,2021-08-04,아기자기한 소품이 많아요~~
200,채즈칩스스토어,네이버맵,모모모54,2022-06-07,좋아요!
200,채즈칩스스토어,네이버맵,맛집뿌셔뿌샤,2022-05-15,귀여운 것이 많아용
200,채즈칩스스토어,네이버맵,룰루바,2022-06-25,아기자기한 상품들이 많아요. 지갑 털리기 쉬우니 조심하세요
200,채즈칩스스토어,네이버맵,니니곤듀님,2021-07-14,너무좋아 진짜 향해사 섬유향수는 채즈칩스 오시면 꼭 사세여 강력추천이라구여ㅜ
200,채즈칩스스토어,네이버맵,그린골드,2021-12-09,귀욤
200,채즈칩스스토어,네이버맵,yeong100,2022-05-19,영수증 리뷰는 첨인데 갈때마다 너무 귀여워요:) 오늘도 힐링하며 이쁜 거 많이 샀네요 ㅎㅎ 조만간 또 가려구요!!
200,채즈칩스스토어,네이버맵,ljm****,2022-05-21,굿
200,채즈칩스스토어,네이버맵,lee****,2022-10-09,입구서부터 힙 그 잡채..소품들 보자마자 눈 돌아서구경하느라 시간 가는 줄 몰랐네여귀여워 죽음ㅠㅠㅠ??????사잔님 이것 저것 서비스 챙겨 주시려구 하구담번에 또 올게여 사잔님??????
200,채즈칩스스토어,네이버맵,kwo****,2021-10-08,느낌 가득한 물품들도 많도 사진스팟도 너무 많고 친절해요?????? 입구 향기부터 발길이 가는 곳이네요 !
200,채즈칩스스토어,네이버맵,kmh****,2022-03-10,굿
200,채즈칩스스토어,네이버맵,jyajya45,2022-07-20,귀여운게 많아요!
200,채즈칩스스토어,네이버맵,HoneyTips,2021-10-10,분위기가 좋아요-!
200,채즈칩스스토어,네이버맵,Hashtag81,2021-12-04,좋아요!
200,채즈칩스스토어,네이버맵,esk****,2022-04-02,좋아요
200,채즈칩스스토어,네이버맵,dlw****,2022-11-06,특이한 제품들이 많았어요ㅎㅎ
200,채즈칩스스토어,네이버맵,241276,2022-07-26,친절하시구 귀여운게 많아요
201,책방소리소문,카카오맵,휘바휘파,2021-06-27,좀은 공간에 사람 많은 것은 꺼려졌지만내부 분위기 등은 만족스러워요.
201,책방소리소문,카카오맵,황야의준법자,2020-10-26,작은 마을 작은 문고담겨 있는 큰 마음
201,책방소리소문,카카오맵,화성인 최경진,2021-10-16,새로 이사한 자리도 정말 좋아요. 넓고 책도 많고요! 제주에 이런 독립서점이 있어서 정말 좋습니다!!
201,책방소리소문,카카오맵,찌니,2021-05-24,아기자기이쁜공간
201,책방소리소문,카카오맵,쩝쩝박사,2021-07-29,책도 많고 큐레이팅도 흥미가 가도록 잘 해두신 것 같아요
201,책방소리소문,카카오맵,조용준,2022-05-09,책방지기 분들의 철학이 묻어나는 책방. 책 한권 베껴쓰고 싶어지는 필사장과 하염없이 책을 보게되는 구성 @_@
201,책방소리소문,카카오맵,정은지,2021-01-31,제주도 최애 책방. 큐레이션이 정말정말 훌륭해서 여기서 건진 책은 끝까지 다 읽게 돼요. 사장님 친절하게 맞아주셔서 감사해요!
201,책방소리소문,카카오맵,이현,2022-07-23,제주에 갈 때마다 꼭 들리는 서점이예요 소리소문을 방문하기위해 일정을 전체 조정하기도 하고 소리소문이 가고싶어 제주에 가기도 합니다저에게는 너무 따듯하고 다정하고 사랑스러운 서점이예요 늘 변치않고 그자리에 있어줬으면 좋겠습니다
201,책방소리소문,카카오맵,우야오,2022-05-13,진정한 책방 :)
201,책방소리소문,카카오맵,외국인 1,2020-09-13,좋다고 느끼는 책들은 많지만 책을 읽기엔 편치 못한 환경...
201,책방소리소문,카카오맵,옹졸한평론가,2022-03-03,좋아요. 다음에 또 가려고요.
201,책방소리소문,카카오맵,오구오구,2020-08-01,분위기도 좋은책도 너무 맘에 든 곳
201,책방소리소문,카카오맵,열정곰탱이,2021-01-02,마음이 따뜻해지는 공간.이런 공간 만들어주셔서 고맙습니다.나지막히 대화하는 것도 괜찮다는 배려의 메모에서 더 따뜻해지고 가요
201,책방소리소문,카카오맵,양양스,2022-08-31,동네서점중에 큐레이션이 가장잘되어있는 곳 중 하나인듯요 보는재미가있어요
201,책방소리소문,카카오맵,아야,2021-03-06,책방의 소중함을 머리로 마음으로 느끼게 해주는 곳입니다. 소중한 사람들에게 추천해주고 싶은 곳이기도 하고요. 가면 읽고 싶은 책이 많아서 고민고민하다 한권씩 한권씩 구매하게 됩니다. 오롯이 책.좋아하는 작가님 책 신간이 들어왔다고 해서 이번 주말도 가보려고 합니다. 20분 거리를 운전하면 즐거움은 며칠이 가네요:)
201,책방소리소문,카카오맵,뿌우,2022-01-23,가본 책방중에 가장 예뻐요~ 주인분의 안목이 훌륭합니다!
201,책방소리소문,카카오맵,병국,2022-03-20,책방을 꾸민 컨셉이 너무나도 좋아요!조용히 데이트 할수있는곳입니다
201,책방소리소문,카카오맵,마님K,2022-02-21,분위기넘좋구 책 안살수없는곳  근처라면 들려보세요
201,책방소리소문,카카오맵,리뷰왕이될거야,2022-04-03,넘 예뻐요....
201,책방소리소문,카카오맵,녕지,2021-02-23,말로 담지못할만큼 좋은곳이예요.마음을 정리하러 온 제주도에서 더 많은 것을 얻어간 곳입니다.번창하세요
201,책방소리소문,카카오맵,냠,2021-06-18,너무좋아요다른 곳 가는 길에 10분정도 시간 비어서 잠깐 들렀는데 더 있고 싶었어요
201,책방소리소문,카카오맵,김짜짜,2020-08-08,분위기랑 사장님도 친절하심...넘좋음.....최고
201,책방소리소문,카카오맵,김민주,2021-12-03,"결국 책 한권 사들고 나왔어요,,분위기가 좋네요 정말. 하루종일 있고 싶어요."
201,책방소리소문,카카오맵,근영,2021-02-06,돈 쓰게 만드는 책방!
201,책방소리소문,카카오맵,강강약약,2021-10-10,사장님 너무 친절하시고 책추천 해주시눈거 넘 좋음책을 좋아하시는게 딱 느껴지는 책방
201,책방소리소문,카카오맵,z1nna,2022-03-07,볕이 너무 좋아서 책이 읽고싶어짐
201,책방소리소문,카카오맵,Mwkim,2021-01-29,따뜻하고 정겨운 책방이네요~
201,책방소리소문,카카오맵,minsingg,2022-07-05,깨알이 공감가는 곳곳의 메모를 보는 재미가 가득각 분야의 좋은 책은 기본
201,책방소리소문,카카오맵,jejusono,2021-05-25,제주여행 오면 가볼 곳으로도 꼭 추천!!
201,책방소리소문,카카오맵,br,2021-05-08,너무 좋은 공간이에요 !
202,천연제작소 양산점,네이버맵,킴843,2022-03-16,너무 좋아요????
202,천연제작소 양산점,네이버맵,즐거운라이,2021-09-04,쓰레기를 줄이기 위해 각종 천연재료를 활용한 제품이 많았어요. 구경하는 재미가 쏠쏠해요. ^^
202,천연제작소 양산점,네이버맵,에브리데이76,2022-03-23,"꼭 가보고싶었어요!  부산지점은 멀어서 못갔는데 가까운곳에 생겨서 너무 좋습니다?? 친절하시고, 설명도 잘해주셔서 더더 좋아요??"
202,천연제작소 양산점,네이버맵,아이뽀당,2022-09-07,사장님이 친절하세요
202,천연제작소 양산점,네이버맵,빰빠밤13,2022-01-05,천연제작소 부산점만 이용하다가 양산점의 리필스테이션 이용하러 처음 방문했어요사장님 너무 오랜만에 뵈서 반가웠어요ㅎㅎ성분 착한 아로마티카 제품들을 저렴하게 리필해갈 수 있어서 좋아요주변거주하시는 분들 너무 부러워요ㅠㅠ마땅한 용기가 없으신 분은 매장 내에 기부된 용기도 있으니 문의하시면 좋을것 같아요!잡곡도 필요한 양만큼만 조금씩 살 수 있어서 좋아요?? 저번에 늘찰보리 다 먹고 이번엔 찰진주랑 수수 소분해왔어요화장품들 다 사용하면 또 방문할께요유통기한 임박한 채이싱래빗 제품도 저렴하고 리필해주고 계시니 다들 방문하셔요 이틀째 사용하고 있는데 에센스랑 크림이 향도 자극적이지 않고 촉촉하고 너무 좋아요
202,천연제작소 양산점,네이버맵,꼬닝5,2022-06-22,양산에 이런곳이 있다니! 넘 신기하고 흥미로워요담에 친구랑 또 방문해보고 싶습니다 ㅎㅎ이번에 샴푸바랑 비누망 구매했는데 만족해여
202,천연제작소 양산점,네이버맵,광나,2022-04-13,좋아요
202,천연제작소 양산점,네이버맵,광나,2022-04-06,좋아요
202,천연제작소 양산점,네이버맵,광나,2022-08-07,너무조아요
202,천연제작소 양산점,네이버맵,zzzz1174,2021-11-24,친절해요
202,천연제작소 양산점,네이버맵,yun****,2022-06-18,환경을 생각하는 1인으로 조금의 자부심을 가지며 쭈욱 실천함을 다짐해본다
202,천연제작소 양산점,네이버맵,wjd****,2022-05-06,굿
202,천연제작소 양산점,네이버맵,sls6387,2022-04-27,좋아요.
202,천연제작소 양산점,네이버맵,hn****,2022-08-19,제로웨이스트를 실천할 수 있는 가게번창하세요!
202,천연제작소 양산점,네이버맵,gh****,2022-09-21,굿
202,천연제작소 양산점,네이버맵,Frauyang,2022-01-26,너무너무 좋아요! 제로웨이스트샵 오래오래 함께 하고 싶어요 :)
202,천연제작소 양산점,네이버맵,EUNju,2022-08-20,사장님이 거의 모든 제품을 사용해보셔서 구매시 많은 도움이됩니다. 부담없는 가격으로 꾸준히 제로웨이스트를 실천할 수 있게됩니다.
202,천연제작소 양산점,네이버맵,dodo1505,2021-09-01,자연친화적인 가게가 생겨서 좋아요
202,천연제작소 양산점,네이버맵,chaeeun,2022-01-29,굿
202,천연제작소 양산점,네이버맵,23hoon,2021-11-12,진즉 양산에 생겼음 좋았을 곳
202,천연제작소 양산점,네이버맵,86,2022-04-27,친절하시고 좋아요
202,천연제작소 양산점,네이버맵,86,2022-04-06,친절하고 너무 좋아요
204,초록숲상점,네이버맵,임갱,2021-09-23,친구에게 전할 소소한 선물 꾸러미네요^^
204,초록숲상점,네이버맵,임갱,2021-09-28,"그동안 모아놨던 아이스팩, 플라스틱 뚜껑, 우유팩, 멸균팩 등이 제대로 수거되고 정리될 수 있는 곳이 생겨서 너무나 감사합니다!거기다가 브리타 필터도 본사로 보내주신다니!오늘은 비누망 하나만 샀지만 앞으로 자주 방문할게요!"
204,초록숲상점,네이버맵,오로라를찾아,2021-12-22,애견 전용 비누와 일상 속 쓰임이 많은스테인레스 집게 데려왔습니다^^사장님 파이팅이요!~~~
204,초록숲상점,네이버맵,오로라를찾아,2022-09-14,굿굿
204,초록숲상점,네이버맵,싸울아비55,2022-09-08,옷이 이뻐요
204,초록숲상점,네이버맵,소임21,2021-12-07,굿
204,초록숲상점,네이버맵,바람사랑56,2022-08-31,다양한 친환경 물품들이 많이 있어서 좋아요~
204,초록숲상점,네이버맵,돼지꼬리땡땡,2022-04-12,좋아요
204,초록숲상점,네이버맵,동네언니20,2022-06-14,물건이 다양해요~
204,초록숲상점,네이버맵,동그리7733,2022-06-12,굿
204,초록숲상점,네이버맵,나462,2021-10-23,좋아요!
204,초록숲상점,네이버맵,uni8093,2022-08-17,돈을쓰면서도 뭔가 환경을 지켯다는 뿌듯함이생기는곳♡ 먹고리부터 소품까지 다양한물건들이 있어서 보는재미도있고 좋네용♡ 담에는 우유곽모아가서 휴지도받으려고요 아이랑같이가면 의미있고 좋을거같아요^^
204,초록숲상점,네이버맵,tha****,2022-05-29,새로운 상품이 있어요
204,초록숲상점,네이버맵,pearl58,2022-08-25,구경할 것도 사고 싶은 것도 너무 많아요!사장님도 친절하시고 가게도 깨끗하고 좋아요~파우치랑 가방 예쁜 카키색인데 폰이 별로인지 사진에 예쁨이 안담겨서 아쉬워요ㅜㅜ
204,초록숲상점,네이버맵,ok****,2022-11-03,환경에 관심이 가네요
204,초록숲상점,네이버맵,nananasook,2022-10-05,굿
204,초록숲상점,네이버맵,mir315,2022-04-12,친환경 제품 좋아요
204,초록숲상점,네이버맵,md****,2022-09-08,종류가 않아요
204,초록숲상점,네이버맵,hyr0826,2021-10-30,굿
204,초록숲상점,네이버맵,har2912,2022-02-05,평택에 필요한 제로웨이스트 입니다??????
204,초록숲상점,네이버맵,har2912,2022-04-30,제로웨이스트 실천 할 수 있도록 도움이 되고 있습니다. 상품들도 좋아요^^????
204,초록숲상점,네이버맵,har2912,2022-06-11,??
204,초록숲상점,네이버맵,har2912,2022-08-12,??최애 장소
204,초록숲상점,네이버맵,har2912,2022-09-23,제로웨이스트 실천은 초록숲 상점 방문부터 ~
204,초록숲상점,네이버맵,Haerim,2022-09-20,"친환경제품, 제로웨이스트 실천을 위한 제품들을 구입할수 있어서 정말 좋아요~ 덕분에 샴푸통, 주방세제통 안쓰고 비누로 쓴지 반년이 넘었습니다ㅎㅎ"
204,초록숲상점,네이버맵,h2****,2022-03-16,굿
204,초록숲상점,네이버맵,Estoquodes,2022-10-01,동네에 이런가게가있어 참 좋아요
204,초록숲상점,네이버맵,Ctogether,2021-10-27,평택에도 샵이 있어서 너무 좋아요!!!
204,초록숲상점,네이버맵,Ctogether,2021-11-03,좋아요 ! 제로웨이스트 상점이 많이 생겼으면 좋겠어요 ~!~!
204,초록숲상점,네이버맵,cin****,2022-03-09,환경을 생각하는 제로웨이스트! 자주 애용할 생각입니다
205,친한가게,네이버맵,흑설탕시럽,2022-01-28,생각없이 비건 오트밀라떼 마셨어요. 대박! 고소함! ^^
205,친한가게,네이버맵,화창한날23,2021-12-01,너무 친절하시고다양한 친환경제품이 있네요
205,친한가게,네이버맵,우쭈는카와이해,2021-11-24,조아요??
205,친한가게,네이버맵,우쭈는카와이해,2021-08-19,호평동에도 제로 웨이스트 샵이 있어서 좋아요 사장님도 친절하세요?? 페트병 뚜껑도 갖다줄 수 있어서 좋았어요
205,친한가게,네이버맵,우쭈는카와이해,2021-09-15,사장님이 친절하시고 물건들도 좋아요 ????
205,친한가게,네이버맵,우쭈는카와이해,2022-03-04,좋은 물건이 많아요??
205,친한가게,네이버맵,메로6895,2021-05-24,좋아요
205,친한가게,네이버맵,러블리채블리네,2022-03-11,굳
205,친한가게,네이버맵,oOoOoO8110,2021-07-13,우리동네 지구와 친한가게 ??
205,친한가게,네이버맵,Oliviajin,2022-05-10,굿
205,친한가게,네이버맵,oh7889,2022-02-15,좋아요환경같이 지켜요
205,친한가게,네이버맵,les****,2022-02-15,친절하고 환경에 도움되는 곳이라자주 이용하려구요
205,친한가게,네이버맵,kj1****,2021-05-24,좋아요~~
205,친한가게,네이버맵,junmpark,2021-05-21,내가찾던 물건이 가득~지구를 위한 우리들의 가게
205,친한가게,네이버맵,jeong272034,2022-09-01,넘 맛있어요 커피~^^
205,친한가게,네이버맵,50원모아태산,2021-05-13,물건 가짓수랑 가격이 살짝 아쉽지만 환경 생각하는 맘에서 만점 드려용~~~~~
206,칠암사계 아트샵,네이버맵,행운맘67,2022-08-26,커피가 넘 맛있게 먹어서 커피 원두 구매해서 집가서 먹은러 샀어용~~^^
206,칠암사계 아트샵,네이버맵,행복하다운,2022-09-06,소금빵그립톡샀어용♡♡♡
206,칠암사계 아트샵,네이버맵,코모레비55,2022-10-10,굿
206,칠암사계 아트샵,네이버맵,유진샘터19,2022-08-15,좋아요
206,칠암사계 아트샵,네이버맵,우한솔97,2022-09-12,좋아요
206,칠암사계 아트샵,네이버맵,우델리,2022-08-27,좋았어요
206,칠암사계 아트샵,네이버맵,봄날3813,2022-08-15,친절해요
206,칠암사계 아트샵,네이버맵,딸기마리앤,2022-08-14,??
206,칠암사계 아트샵,네이버맵,둥도,2022-08-16,좋아요
206,칠암사계 아트샵,네이버맵,김도경22,2022-09-01,좋아요
206,칠암사계 아트샵,네이버맵,공주바보아빠,2022-09-18,굿
206,칠암사계 아트샵,네이버맵,고사리57,2022-08-30,굿
206,칠암사계 아트샵,네이버맵,woo****,2022-08-07,좋아요^^
206,칠암사계 아트샵,네이버맵,Wjdal38,2022-09-18,좋아요
206,칠암사계 아트샵,네이버맵,vie****,2022-08-29,특이한 연필 샀어요 칠암사계 빵도 맛있고 아트샵도 심플모던 좋아하시는 분들께는 취저??
206,칠암사계 아트샵,네이버맵,songg0104,2022-08-17,드립백 선물용과 집에서 먹으려구 구매했어요
206,칠암사계 아트샵,네이버맵,Pretty바다,2022-10-23,굿
206,칠암사계 아트샵,네이버맵,mio****,2022-09-01,좋아요
206,칠암사계 아트샵,네이버맵,lyynee,2022-09-28,아기자기 귀여워요
206,칠암사계 아트샵,네이버맵,lej****,2022-09-17,좋아요
206,칠암사계 아트샵,네이버맵,lds****,2022-10-03,굿
206,칠암사계 아트샵,네이버맵,ksj****,2022-08-26,굿
206,칠암사계 아트샵,네이버맵,j5d5k,2022-08-16,굿
206,칠암사계 아트샵,네이버맵,hw7444,2022-08-18,너무 친절하세요~
206,칠암사계 아트샵,네이버맵,go****,2022-08-30,굿굿
206,칠암사계 아트샵,네이버맵,flehdtjr94,2022-08-18,좋아요
206,칠암사계 아트샵,네이버맵,bri****,2022-10-29,좋아요
206,칠암사계 아트샵,네이버맵,BAE5389,2022-09-19,예쁜 거 은근 있어요! 한번 가보셔도 좋을듯
206,칠암사계 아트샵,네이버맵,ateam66,2022-11-06,이쁘고 좋아요~~~\\
206,칠암사계 아트샵,네이버맵,306****,2022-10-07,칠암사계 방문하구요 옆건물 아트乍?이뿐것들이많아요~^♡^
207,카페 쓸,네이버맵,팡팡1098,2022-05-14,좋아요~~~~~
207,카페 쓸,네이버맵,파란때미리,2022-10-18,재밌는 곳이에요 메실에이드 맛나요 ????
207,카페 쓸,네이버맵,코타키나,2022-11-06,가을에 잘 어울리는 동화같은 카페 입니다. 특별한 카페에서 특별한 메뉴들을 맛볼수 있어서 좋았어요.!
207,카페 쓸,네이버맵,제이스79,2022-09-13,굿굿굿굿굿!^^
207,카페 쓸,카카오맵,이세리,2021-12-18,포근한 분위기에 맛있는 음료까지 너무 좋아요!!
207,카페 쓸,카카오맵,읭?⤴️,2021-12-16,주인장 까밀로님이 내려주신 코스타리카 무산소 내츄럴! 대존맛입니다!! 역시 바리스타 1급
